Jnr Sm ID,Lead ID,Lead Stage,Call Done Date,Call Status,Call Reason
JNR1012MG,USR1222,consideration,"Jan 8, 2022",successful,followup_for_conversion
JNR1012MG,USR1222,conversion,"Jan 9, 2022",successful,successful_conversion
JNR1012MG,USR1223,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1223,lead,"Jan 1, 2022",successful,lead_introduction
JNR1012MG,USR1223,lead,"Jan 3, 2022",successful,demo_schedule
JNR1012MG,USR1223,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1012MG,USR1223,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1012MG,USR1223,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1012MG,USR1223,awareness,"Jan 4, 2022",successful,post_demo_followup
JNR1012MG,USR1223,consideration,"Jan 5, 2022",successful,interested_for_conversion
JNR1012MG,USR1223,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1012MG,USR1223,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1012MG,USR1223,conversion,"Jan 6, 2022",successful,successful_conversion
JNR1012MG,USR1224,lead,"Jan 2, 2022",successful,lead_introduction
JNR1012MG,USR1224,lead,"Jan 3, 2022",successful,demo_schedule
JNR1012MG,USR1224,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1012MG,USR1224,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1012MG,USR1225,lead,"Jan 3, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1225,lead,"Jan 4, 2022",successful,lead_introduction
JNR1012MG,USR1225,lead,"Jan 5, 2022",successful,demo_schedule
JNR1012MG,USR1225,lead,"Jan 6, 2022",successful,demo_not_attended
JNR1012MG,USR1225,awareness,"Jan 6, 2022",successful,post_demo_followup
JNR1012MG,USR1225,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1012MG,USR1225,awareness,"Jan 6, 2022",successful,followup_for_consideration
JNR1012MG,USR1225,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1012MG,USR1225,awareness,"Jan 6, 2022",successful,followup_for_consideration
JNR1012MG,USR1226,lead,"Jan 8, 2022",successful,lead_introduction
JNR1012MG,USR1226,lead,"Jan 10, 2022",successful,demo_schedule
JNR1012MG,USR1226,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1012MG,USR1226,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1012MG,USR1226,lead,"Jan 10, 2022",unsuccessful,demo_not_attended
JNR1012MG,USR1226,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1012MG,USR1227,lead,"Jan 8, 2022",successful,lead_introduction
JNR1012MG,USR1227,lead,"Jan 8, 2022",successful,demo_schedule
JNR1012MG,USR1227,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1012MG,USR1227,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1012MG,USR1227,awareness,"Jan 10, 2022",successful,post_demo_followup
JNR1012MG,USR1227,consideration,"Jan 11, 2022",successful,interested_for_conversion
JNR1012MG,USR1227,consideration,"Jan 11, 2022",successful,followup_for_conversion
JNR1012MG,USR1227,consideration,"Jan 11, 2022",successful,followup_for_conversion
JNR1012MG,USR1228,lead,"Jan 9, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1228,lead,"Jan 9, 2022",successful,lead_introduction
JNR1012MG,USR1228,lead,"Jan 11, 2022",successful,demo_schedule
JNR1012MG,USR1228,lead,"Jan 11, 2022",successful,demo_not_attended
JNR1012MG,USR1228,lead,"Jan 11, 2022",successful,demo_not_attended
JNR1012MG,USR1229,lead,"Jan 8, 2022",successful,lead_introduction
JNR1012MG,USR1229,lead,"Jan 9, 2022",successful,demo_schedule
JNR1012MG,USR1229,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1012MG,USR1230,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1230,lead,"Jan 9, 2022",successful,lead_introduction
JNR1012MG,USR1230,lead,"Jan 10, 2022",successful,demo_schedule
JNR1012MG,USR1230,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1012MG,USR1230,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1012MG,USR1230,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1012MG,USR1230,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1012MG,USR1231,lead,"Jan 17, 2022",successful,lead_introduction
JNR1012MG,USR1231,lead,"Jan 19, 2022",successful,demo_schedule
JNR1012MG,USR1231,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1012MG,USR1231,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1012MG,USR1231,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1012MG,USR1231,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1012MG,USR1231,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1012MG,USR1231,consideration,"Jan 21, 2022",successful,interested_for_conversion
JNR1012MG,USR1231,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1012MG,USR1231,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1012MG,USR1232,lead,"Jan 18, 2022",successful,lead_introduction
JNR1012MG,USR1232,lead,"Jan 20, 2022",successful,demo_schedule
JNR1012MG,USR1232,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1012MG,USR1232,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1012MG,USR1232,awareness,"Jan 21, 2022",successful,post_demo_followup
JNR1012MG,USR1232,awareness,"Jan 22, 2022",successful,followup_for_consideration
JNR1012MG,USR1232,consideration,"Jan 22, 2022",successful,interested_for_conversion
JNR1012MG,USR1232,consideration,"Jan 23, 2022",successful,followup_for_conversion
JNR1012MG,USR1232,conversion,"Jan 23, 2022",successful,successful_conversion
JNR1012MG,USR1233,lead,"Jan 19, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1233,lead,"Jan 20, 2022",successful,lead_introduction
JNR1012MG,USR1233,lead,"Jan 21, 2022",unsuccessful,demo_schedule
JNR1012MG,USR1233,lead,"Jan 21, 2022",successful,demo_schedule
JNR1012MG,USR1233,lead,"Jan 22, 2022",successful,demo_not_attended
JNR1012MG,USR1233,lead,"Jan 22, 2022",successful,demo_not_attended
JNR1012MG,USR1233,awareness,"Jan 22, 2022",successful,post_demo_followup
JNR1012MG,USR1233,consideration,"Jan 22, 2022",successful,interested_for_conversion
JNR1012MG,USR1233,consideration,"Jan 22, 2022",successful,followup_for_conversion
JNR1012MG,USR1233,consideration,"Jan 22, 2022",successful,followup_for_conversion
JNR1012MG,USR1233,conversion,"Jan 23, 2022",successful,successful_conversion
JNR1012MG,USR1234,lead,"Jan 17, 2022",successful,lead_introduction
JNR1012MG,USR1234,lead,"Jan 19, 2022",successful,demo_schedule
JNR1012MG,USR1234,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1012MG,USR1235,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1235,lead,"Jan 16, 2022",successful,lead_introduction
JNR1012MG,USR1235,lead,"Jan 18, 2022",successful,demo_schedule
JNR1012MG,USR1235,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1012MG,USR1235,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1012MG,USR1235,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1012MG,USR1235,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1012MG,USR1236,lead,"Feb 19, 2022",successful,lead_introduction
JNR1012MG,USR1236,lead,"Feb 20, 2022",successful,demo_schedule
JNR1012MG,USR1236,lead,"Feb 20, 2022",successful,demo_not_attended
JNR1012MG,USR1236,lead,"Feb 20, 2022",successful,demo_not_attended
JNR1012MG,USR1236,lead,"Feb 20, 2022",unsuccessful,demo_not_attended
JNR1012MG,USR1236,lead,"Feb 20, 2022",successful,demo_not_attended
JNR1012MG,USR1237,lead,"Feb 19, 2022",successful,lead_introduction
JNR1012MG,USR1237,lead,"Feb 20, 2022",successful,demo_schedule
JNR1012MG,USR1237,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1012MG,USR1237,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1012MG,USR1237,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1012MG,USR1237,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1012MG,USR1237,awareness,"Feb 23, 2022",successful,post_demo_followup
JNR1012MG,USR1237,consideration,"Feb 23, 2022",successful,interested_for_conversion
JNR1012MG,USR1237,consideration,"Feb 23, 2022",unsuccessful,followup_for_conversion
JNR1012MG,USR1237,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1012MG,USR1238,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1238,lead,"Feb 19, 2022",successful,lead_introduction
JNR1012MG,USR1238,lead,"Feb 21, 2022",successful,demo_schedule
JNR1012MG,USR1238,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1012MG,USR1238,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1012MG,USR1238,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1012MG,USR1238,awareness,"Feb 22, 2022",successful,post_demo_followup
JNR1012MG,USR1239,lead,"Feb 19, 2022",successful,lead_introduction
JNR1012MG,USR1239,lead,"Feb 19, 2022",successful,demo_schedule
JNR1012MG,USR1239,lead,"Feb 19, 2022",successful,demo_not_attended
JNR1012MG,USR1239,lead,"Feb 19, 2022",successful,demo_not_attended
JNR1012MG,USR1240,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1240,lead,"Feb 20, 2022",successful,lead_introduction
JNR1012MG,USR1240,lead,"Feb 22, 2022",successful,demo_schedule
JNR1012MG,USR1240,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1013MG,USR1241,lead,"Jan 1, 2022",successful,lead_introduction
JNR1013MG,USR1241,lead,"Jan 2, 2022",successful,demo_schedule
JNR1013MG,USR1241,lead,"Jan 2, 2022",successful,demo_not_attended
JNR1013MG,USR1241,lead,"Jan 2, 2022",successful,demo_not_attended
JNR1013MG,USR1241,lead,"Jan 2, 2022",unsuccessful,demo_not_attended
JNR1013MG,USR1241,lead,"Jan 2, 2022",successful,demo_not_attended
JNR1013MG,USR1242,lead,"Jan 1, 2022",successful,lead_introduction
JNR1013MG,USR1242,lead,"Jan 2, 2022",successful,demo_schedule
JNR1013MG,USR1242,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1013MG,USR1242,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1013MG,USR1242,lead,"Jan 5, 2022",unsuccessful,demo_not_attended
JNR1013MG,USR1242,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1013MG,USR1242,awareness,"Jan 5, 2022",successful,post_demo_followup
JNR1013MG,USR1242,consideration,"Jan 5, 2022",successful,interested_for_conversion
JNR1013MG,USR1242,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1013MG,USR1242,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1013MG,USR1243,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1243,lead,"Jan 1, 2022",successful,lead_introduction
JNR1013MG,USR1243,lead,"Jan 3, 2022",successful,demo_schedule
JNR1013MG,USR1243,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1013MG,USR1243,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1013MG,USR1243,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1013MG,USR1243,awareness,"Jan 5, 2022",successful,post_demo_followup
JNR1013MG,USR1244,lead,"Jan 1, 2022",successful,lead_introduction
JNR1013MG,USR1244,lead,"Jan 1, 2022",successful,demo_schedule
JNR1013MG,USR1244,lead,"Jan 1, 2022",successful,demo_not_attended
JNR1013MG,USR1244,lead,"Jan 1, 2022",successful,demo_not_attended
JNR1013MG,USR1245,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1245,lead,"Jan 2, 2022",successful,lead_introduction
JNR1013MG,USR1245,lead,"Jan 4, 2022",successful,demo_schedule
JNR1013MG,USR1245,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1013MG,USR1246,lead,"Jan 8, 2022",successful,lead_introduction
JNR1013MG,USR1246,lead,"Jan 9, 2022",successful,demo_schedule
JNR1013MG,USR1246,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1013MG,USR1246,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1013MG,USR1246,lead,"Jan 9, 2022",unsuccessful,demo_not_attended
JNR1013MG,USR1246,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1013MG,USR1247,lead,"Jan 8, 2022",successful,lead_introduction
JNR1013MG,USR1247,lead,"Jan 9, 2022",successful,demo_schedule
JNR1013MG,USR1247,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1013MG,USR1247,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1013MG,USR1247,awareness,"Jan 10, 2022",successful,post_demo_followup
JNR1013MG,USR1247,consideration,"Jan 10, 2022",successful,interested_for_conversion
JNR1013MG,USR1247,consideration,"Jan 10, 2022",successful,followup_for_conversion
JNR1013MG,USR1247,consideration,"Jan 10, 2022",successful,followup_for_conversion
JNR1013MG,USR1248,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1248,lead,"Jan 8, 2022",successful,lead_introduction
JNR1013MG,USR1248,lead,"Jan 10, 2022",successful,demo_schedule
JNR1013MG,USR1248,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1013MG,USR1248,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1013MG,USR1249,lead,"Jan 8, 2022",successful,lead_introduction
JNR1013MG,USR1249,lead,"Jan 10, 2022",successful,demo_schedule
JNR1013MG,USR1249,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1013MG,USR1250,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1250,lead,"Jan 9, 2022",successful,lead_introduction
JNR1013MG,USR1250,lead,"Jan 10, 2022",successful,demo_schedule
JNR1013MG,USR1250,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1013MG,USR1250,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1013MG,USR1250,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1013MG,USR1250,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1013MG,USR1251,lead,"Jan 15, 2022",successful,lead_introduction
JNR1013MG,USR1251,lead,"Jan 16, 2022",successful,demo_schedule
JNR1013MG,USR1251,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1013MG,USR1251,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1013MG,USR1251,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1013MG,USR1251,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1013MG,USR1251,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1013MG,USR1251,consideration,"Jan 20, 2022",successful,interested_for_conversion
JNR1013MG,USR1251,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1013MG,USR1251,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1013MG,USR1252,lead,"Jan 15, 2022",successful,lead_introduction
JNR1013MG,USR1252,lead,"Jan 17, 2022",successful,demo_schedule
JNR1013MG,USR1252,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1013MG,USR1252,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1013MG,USR1252,awareness,"Jan 17, 2022",successful,post_demo_followup
JNR1013MG,USR1252,consideration,"Jan 17, 2022",unsuccessful,interested_for_conversion
JNR1013MG,USR1252,consideration,"Jan 17, 2022",successful,followup_for_conversion
JNR1013MG,USR1252,consideration,"Jan 17, 2022",successful,interested_for_conversion
JNR1013MG,USR1252,conversion,"Jan 18, 2022",successful,successful_conversion
JNR1013MG,USR1253,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1253,lead,"Jan 18, 2022",successful,lead_introduction
JNR1013MG,USR1253,lead,"Jan 20, 2022",unsuccessful,demo_schedule
JNR1013MG,USR1253,lead,"Jan 19, 2022",successful,demo_schedule
JNR1013MG,USR1253,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1013MG,USR1253,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1013MG,USR1253,awareness,"Jan 19, 2022",successful,post_demo_followup
JNR1013MG,USR1253,consideration,"Jan 19, 2022",unsuccessful,interested_for_conversion
JNR1013MG,USR1253,consideration,"Jan 19, 2022",successful,followup_for_conversion
JNR1013MG,USR1253,consideration,"Jan 19, 2022",successful,interested_for_conversion
JNR1013MG,USR1253,conversion,"Jan 20, 2022",successful,successful_conversion
JNR1013MG,USR1254,lead,"Jan 17, 2022",successful,lead_introduction
JNR1013MG,USR1254,lead,"Jan 18, 2022",successful,demo_schedule
JNR1013MG,USR1254,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1013MG,USR1255,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1255,lead,"Jan 16, 2022",successful,lead_introduction
JNR1013MG,USR1255,lead,"Jan 18, 2022",successful,demo_schedule
JNR1013MG,USR1255,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1013MG,USR1255,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1013MG,USR1255,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1013MG,USR1255,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1013MG,USR1256,lead,"Feb 21, 2022",successful,lead_introduction
JNR1013MG,USR1256,lead,"Feb 21, 2022",successful,demo_schedule
JNR1013MG,USR1256,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1013MG,USR1256,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1013MG,USR1256,lead,"Feb 21, 2022",unsuccessful,demo_not_attended
JNR1013MG,USR1256,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1013MG,USR1257,lead,"Feb 22, 2022",successful,lead_introduction
JNR1013MG,USR1257,lead,"Feb 24, 2022",successful,demo_schedule
JNR1013MG,USR1257,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1013MG,USR1257,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1013MG,USR1257,lead,"Feb 25, 2022",unsuccessful,demo_not_attended
JNR1013MG,USR1257,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1013MG,USR1257,awareness,"Feb 25, 2022",successful,post_demo_followup
JNR1013MG,USR1257,consideration,"Feb 25, 2022",unsuccessful,interested_for_conversion
JNR1013MG,USR1257,consideration,"Feb 25, 2022",successful,followup_for_conversion
JNR1013MG,USR1257,consideration,"Feb 25, 2022",successful,interested_for_conversion
JNR1013MG,USR1258,lead,"Feb 23, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1258,lead,"Feb 24, 2022",successful,lead_introduction
JNR1013MG,USR1258,lead,"Feb 25, 2022",successful,demo_schedule
JNR1013MG,USR1258,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1013MG,USR1258,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1013MG,USR1258,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1013MG,USR1258,awareness,"Feb 26, 2022",successful,post_demo_followup
JNR1013MG,USR1259,lead,"Feb 25, 2022",successful,lead_introduction
JNR1013MG,USR1259,lead,"Feb 26, 2022",successful,demo_schedule
JNR1013MG,USR1259,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1013MG,USR1259,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1013MG,USR1260,lead,"Feb 26, 2022",unsuccessful,lead_introduction
JNR1013MG,USR1260,lead,"Feb 27, 2022",successful,lead_introduction
JNR1013MG,USR1260,lead,"Mar 1, 2022",successful,demo_schedule
JNR1014MG,USR1261,lead,"Jan 5, 2022",successful,lead_introduction
JNR1014MG,USR1261,lead,"Jan 5, 2022",successful,demo_schedule
JNR1014MG,USR1261,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1014MG,USR1261,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1014MG,USR1261,lead,"Jan 5, 2022",unsuccessful,demo_not_attended
JNR1014MG,USR1261,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1014MG,USR1262,lead,"Jan 6, 2022",successful,lead_introduction
JNR1014MG,USR1262,lead,"Jan 6, 2022",successful,demo_schedule
JNR1014MG,USR1262,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1014MG,USR1262,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1014MG,USR1262,lead,"Jan 7, 2022",unsuccessful,demo_not_attended
JNR1014MG,USR1262,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1014MG,USR1262,awareness,"Jan 7, 2022",successful,post_demo_followup
JNR1014MG,USR1262,consideration,"Jan 7, 2022",successful,interested_for_conversion
JNR1014MG,USR1262,consideration,"Jan 7, 2022",successful,followup_for_conversion
JNR1014MG,USR1262,consideration,"Jan 7, 2022",successful,followup_for_conversion
JNR1014MG,USR1262,conversion,"Jan 8, 2022",successful,successful_conversion
JNR1014MG,USR1263,lead,"Jan 7, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1263,lead,"Jan 8, 2022",successful,lead_introduction
JNR1014MG,USR1263,lead,"Jan 8, 2022",successful,demo_schedule
JNR1014MG,USR1263,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1014MG,USR1263,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1014MG,USR1263,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1014MG,USR1263,awareness,"Jan 9, 2022",successful,post_demo_followup
JNR1014MG,USR1263,consideration,"Jan 9, 2022",successful,interested_for_conversion
JNR1014MG,USR1263,consideration,"Jan 9, 2022",successful,followup_for_conversion
JNR1014MG,USR1263,consideration,"Jan 9, 2022",successful,followup_for_conversion
JNR1014MG,USR1263,conversion,"Jan 10, 2022",successful,successful_conversion
JNR1014MG,USR1264,lead,"Jan 5, 2022",successful,lead_introduction
JNR1014MG,USR1264,lead,"Jan 5, 2022",successful,demo_schedule
JNR1014MG,USR1264,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1014MG,USR1264,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1014MG,USR1265,lead,"Jan 6, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1265,lead,"Jan 7, 2022",successful,lead_introduction
JNR1014MG,USR1265,lead,"Jan 7, 2022",successful,demo_schedule
JNR1014MG,USR1265,lead,"Jan 8, 2022",successful,demo_not_attended
JNR1014MG,USR1265,awareness,"Jan 8, 2022",successful,post_demo_followup
JNR1014MG,USR1265,consideration,"Jan 8, 2022",successful,interested_for_conversion
JNR1014MG,USR1265,awareness,"Jan 8, 2022",successful,followup_for_consideration
JNR1014MG,USR1265,consideration,"Jan 8, 2022",successful,interested_for_conversion
JNR1014MG,USR1265,awareness,"Jan 8, 2022",successful,followup_for_consideration
JNR1014MG,USR1266,lead,"Jan 15, 2022",successful,lead_introduction
JNR1014MG,USR1266,lead,"Jan 15, 2022",successful,demo_schedule
JNR1014MG,USR1266,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1014MG,USR1266,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1014MG,USR1266,lead,"Jan 15, 2022",unsuccessful,demo_not_attended
JNR1014MG,USR1266,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1014MG,USR1267,lead,"Jan 13, 2022",successful,lead_introduction
JNR1014MG,USR1267,lead,"Jan 13, 2022",successful,demo_schedule
JNR1014MG,USR1267,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1014MG,USR1267,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1014MG,USR1267,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1014MG,USR1267,consideration,"Jan 14, 2022",successful,interested_for_conversion
JNR1014MG,USR1267,consideration,"Jan 14, 2022",successful,followup_for_conversion
JNR1014MG,USR1267,consideration,"Jan 14, 2022",successful,followup_for_conversion
JNR1014MG,USR1268,lead,"Jan 14, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1268,lead,"Jan 15, 2022",successful,lead_introduction
JNR1014MG,USR1268,lead,"Jan 15, 2022",successful,demo_schedule
JNR1014MG,USR1268,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1014MG,USR1268,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1014MG,USR1269,lead,"Jan 16, 2022",successful,lead_introduction
JNR1014MG,USR1269,lead,"Jan 16, 2022",successful,demo_schedule
JNR1014MG,USR1269,lead,"Jan 16, 2022",successful,demo_not_attended
JNR1014MG,USR1270,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1270,lead,"Jan 8, 2022",successful,lead_introduction
JNR1014MG,USR1270,lead,"Jan 8, 2022",successful,demo_schedule
JNR1014MG,USR1270,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1014MG,USR1270,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1014MG,USR1270,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1014MG,USR1270,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1014MG,USR1271,lead,"Jan 15, 2022",successful,lead_introduction
JNR1014MG,USR1271,lead,"Jan 15, 2022",successful,demo_schedule
JNR1014MG,USR1271,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1014MG,USR1271,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1014MG,USR1271,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1014MG,USR1271,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1014MG,USR1271,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1014MG,USR1271,consideration,"Jan 20, 2022",successful,interested_for_conversion
JNR1014MG,USR1271,consideration,"Jan 20, 2022",unsuccessful,interested_for_conversion
JNR1014MG,USR1271,consideration,"Jan 20, 2022",successful,interested_for_conversion
JNR1014MG,USR1272,lead,"Jan 15, 2022",successful,lead_introduction
JNR1014MG,USR1272,lead,"Jan 17, 2022",successful,demo_schedule
JNR1014MG,USR1272,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1014MG,USR1272,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1014MG,USR1272,awareness,"Jan 17, 2022",successful,post_demo_followup
JNR1014MG,USR1272,consideration,"Jan 17, 2022",successful,interested_for_conversion
JNR1014MG,USR1272,consideration,"Jan 17, 2022",successful,followup_for_conversion
JNR1014MG,USR1272,consideration,"Jan 17, 2022",successful,followup_for_conversion
JNR1014MG,USR1272,conversion,"Jan 18, 2022",successful,successful_conversion
JNR1014MG,USR1273,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1273,lead,"Jan 18, 2022",successful,lead_introduction
JNR1014MG,USR1273,lead,"Jan 19, 2022",unsuccessful,demo_schedule
JNR1014MG,USR1273,lead,"Jan 19, 2022",successful,demo_schedule
JNR1014MG,USR1273,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1014MG,USR1273,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1014MG,USR1273,awareness,"Jan 19, 2022",successful,post_demo_followup
JNR1014MG,USR1273,consideration,"Jan 19, 2022",successful,interested_for_conversion
JNR1014MG,USR1273,consideration,"Jan 19, 2022",successful,followup_for_conversion
JNR1014MG,USR1273,consideration,"Jan 19, 2022",successful,followup_for_conversion
JNR1014MG,USR1273,conversion,"Jan 20, 2022",successful,successful_conversion
JNR1014MG,USR1274,lead,"Jan 17, 2022",successful,lead_introduction
JNR1014MG,USR1274,lead,"Jan 19, 2022",successful,demo_schedule
JNR1014MG,USR1274,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1014MG,USR1275,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1275,lead,"Jan 16, 2022",successful,lead_introduction
JNR1014MG,USR1275,lead,"Jan 18, 2022",successful,demo_schedule
